web-scraper-order,web-scraper-start-url,categories,categories-href,page,plants,plants-href,plant_name,plant_price,plant_des,plant_img-src,additional_img-src
"1701424329-117","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Sansevieria Mikado Fernwood
$21.99","https://piante.ca/collections/mini-plants/products/25-sanseveria-mikado-fernwood","2.5"" Sansevieria Mikado Fernwood","$21.99","Sansevieria Mikado Fernwood has a striking profile due to the dozens of thin cylindrical leaves seemingly erupting out of the soil in a fountain of variegated greens. Like other Sansevieria, Mikado Fernwood can grow in a variety of lighting conditions and can handle a little neglect. This plant is a must-have for any plant parent, old or new.","//piante.ca/cdn/shop/products/2-5-sansevieria-mikado-fernwood-piante-plants-1_360x.png?v=1641264842 360w, //piante.ca/cdn/shop/products/2-5-sansevieria-mikado-fernwood-piante-plants-1_540x.png?v=1641264842 540w, //piante.ca/cdn/shop/products/2-5-sansevieria-mikado-fernwood-piante-plants-1_720x.png?v=1641264842 720w, //piante.ca/cdn/shop/products/2-5-sansevieria-mikado-fernwood-piante-plants-1_900x.png?v=1641264842 900w, //piante.ca/cdn/shop/products/2-5-sansevieria-mikado-fernwood-piante-plants-1_1080x.png?v=1641264842 1080w","//piante.ca/cdn/shop/products/2-5-sansevieria-mikado-fernwood-piante-plants-2_360x.png?v=1641264850 360w, //piante.ca/cdn/shop/products/2-5-sansevieria-mikado-fernwood-piante-plants-2_540x.png?v=1641264850 540w, //piante.ca/cdn/shop/products/2-5-sansevieria-mikado-fernwood-piante-plants-2_720x.png?v=1641264850 720w, //piante.ca/cdn/shop/products/2-5-sansevieria-mikado-fernwood-piante-plants-2_900x.png?v=1641264850 900w, //piante.ca/cdn/shop/products/2-5-sansevieria-mikado-fernwood-piante-plants-2_1080x.png?v=1641264850 1080w"
"1701424331-118","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Sansevieria Samurai
$23.99","https://piante.ca/collections/mini-plants/products/25-sanseveria-samurai","2.5"" Sansevieria Samurai","$23.99","Sansevieria ‘Samurai’ is a lovely cultivar of Sansevieria known best for its V-shaped foliage and easy care level. The leaves are short and bluish-green with hints of red on the edges and tips. They emerge from the stem alternately, giving out the famed fan-like form. Because of its attractive façade, this air-purifying succulent makes an excellent houseplant. It looks great on any shelf or table, even in small spaces.","//piante.ca/cdn/shop/products/2-5-sansevieria-samurai-piante-plants-1_360x.png?v=1641264841 360w, //piante.ca/cdn/shop/products/2-5-sansevieria-samurai-piante-plants-1_540x.png?v=1641264841 540w, //piante.ca/cdn/shop/products/2-5-sansevieria-samurai-piante-plants-1_720x.png?v=1641264841 720w, //piante.ca/cdn/shop/products/2-5-sansevieria-samurai-piante-plants-1_900x.png?v=1641264841 900w, //piante.ca/cdn/shop/products/2-5-sansevieria-samurai-piante-plants-1_1080x.png?v=1641264841 1080w","//piante.ca/cdn/shop/products/2-5-sansevieria-samurai-piante-plants-2_360x.png?v=1641264850 360w, //piante.ca/cdn/shop/products/2-5-sansevieria-samurai-piante-plants-2_540x.png?v=1641264850 540w, //piante.ca/cdn/shop/products/2-5-sansevieria-samurai-piante-plants-2_720x.png?v=1641264850 720w, //piante.ca/cdn/shop/products/2-5-sansevieria-samurai-piante-plants-2_900x.png?v=1641264850 900w, //piante.ca/cdn/shop/products/2-5-sansevieria-samurai-piante-plants-2_1080x.png?v=1641264850 1080w"
"1701424334-119","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Fishbone Cactus
$21.99","https://piante.ca/collections/mini-plants/products/25-fish-bone-cactus","2.5"" Fishbone Cactus","$21.99","An easy-to-care-for plant with a ton of personality, the Fishbone cactus is a great option for all levels of green thumbs. Incorporate this quirky cactus into your home decor as a table-top companion, or show off the zig-zag foliage in a hanging basket or on the edge of a shelf as they grow and start to trail. As a jungle cactus, your Fishbone will need to be watered more often than its desert cousins. Be sure to water once the top few inches of soil are dry. Although it is rare, Fishbone Cactus produce large, night-blooming flowers in Autumn that last only a day.","//piante.ca/cdn/shop/products/2-5-fishbone-cactus-piante-plants_360x.png?v=1641264658 360w, //piante.ca/cdn/shop/products/2-5-fishbone-cactus-piante-plants_540x.png?v=1641264658 540w, //piante.ca/cdn/shop/products/2-5-fishbone-cactus-piante-plants_720x.png?v=1641264658 720w, //piante.ca/cdn/shop/products/2-5-fishbone-cactus-piante-plants_900x.png?v=1641264658 900w, //piante.ca/cdn/shop/products/2-5-fishbone-cactus-piante-plants_1080x.png?v=1641264658 1080w",""
"1701424336-120","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Ghost Succulent
$22.99","https://piante.ca/collections/mini-plants/products/25-ghost-succulent","2.5"" Ghost Succulent","$22.99","We promise that despite it's name the ghost plant won""t haunt you! In fact, this beautiful succulent is recognized for it's cylindrical, velvet or felt textured, white leaves that grow in an upward direction. Not only is this succulent beautiful, it is low-maintenance and beginner friendly as well, making it a perfect addition to your succulent collection.","//piante.ca/cdn/shop/products/2-5-ghost-succulent-piante-plants-1_360x.png?v=1641264660 360w, //piante.ca/cdn/shop/products/2-5-ghost-succulent-piante-plants-1_540x.png?v=1641264660 540w, //piante.ca/cdn/shop/products/2-5-ghost-succulent-piante-plants-1_720x.png?v=1641264660 720w, //piante.ca/cdn/shop/products/2-5-ghost-succulent-piante-plants-1_900x.png?v=1641264660 900w, //piante.ca/cdn/shop/products/2-5-ghost-succulent-piante-plants-1_1080x.png?v=1641264660 1080w","//piante.ca/cdn/shop/products/2-5-ghost-succulent-piante-plants-2_360x.png?v=1641264664 360w, //piante.ca/cdn/shop/products/2-5-ghost-succulent-piante-plants-2_540x.png?v=1641264664 540w, //piante.ca/cdn/shop/products/2-5-ghost-succulent-piante-plants-2_720x.png?v=1641264664 720w, //piante.ca/cdn/shop/products/2-5-ghost-succulent-piante-plants-2_900x.png?v=1641264664 900w, //piante.ca/cdn/shop/products/2-5-ghost-succulent-piante-plants-2_1080x.png?v=1641264664 1080w"
"1701424338-121","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Burro's Tail Succulent
$20.99","https://piante.ca/collections/mini-plants/products/25-burros-tail-succulent","2.5"" Burro's Tail Succulent","$20.99","Succulents are highly popular houseplants that come in various forms, sizes, colors, and blooms. Most of them present fascinating forms, while others exhibit spikes or a trailing habit. These plants have one thing in common, though. They have a water-storing capacity through their fleshy and thick stems, leaves, or roots. Regardless of which ones you’d pick, succulents present an exotic and fun display in your home or office.","//piante.ca/cdn/shop/products/2-5-burro-s-tail-succulent-piante-plants-1_360x.png?v=1641264620 360w, //piante.ca/cdn/shop/products/2-5-burro-s-tail-succulent-piante-plants-1_540x.png?v=1641264620 540w, //piante.ca/cdn/shop/products/2-5-burro-s-tail-succulent-piante-plants-1_720x.png?v=1641264620 720w, //piante.ca/cdn/shop/products/2-5-burro-s-tail-succulent-piante-plants-1_900x.png?v=1641264620 900w, //piante.ca/cdn/shop/products/2-5-burro-s-tail-succulent-piante-plants-1_1080x.png?v=1641264620 1080w","//piante.ca/cdn/shop/products/2-5-burro-s-tail-succulent-piante-plants-2_360x.png?v=1641264625 360w, //piante.ca/cdn/shop/products/2-5-burro-s-tail-succulent-piante-plants-2_540x.png?v=1641264625 540w, //piante.ca/cdn/shop/products/2-5-burro-s-tail-succulent-piante-plants-2_720x.png?v=1641264625 720w, //piante.ca/cdn/shop/products/2-5-burro-s-tail-succulent-piante-plants-2_900x.png?v=1641264625 900w, //piante.ca/cdn/shop/products/2-5-burro-s-tail-succulent-piante-plants-2_1080x.png?v=1641264625 1080w"
"1701424340-122","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Hoya Kerrii
$24.99","https://piante.ca/collections/mini-plants/products/25-hoya-heart","2.5"" Hoya Kerrii","$24.99","Hoya Kerrii, also known as ""Sweetheart"" or ""Valentine Hoya"", is an instant eye-catcher with its thick, heart-shaped leaves. Hoyas are relatively slow growers but with the right amount of patience and care, your ""sweetheart"" will be sure to make a lasting impression.  
*Please note that this plant is a single leaf; there is no node attached for it to grow*","//piante.ca/cdn/shop/products/2-5-hoya-kerrii-piante-plants-1_360x.png?v=1641264716 360w, //piante.ca/cdn/shop/products/2-5-hoya-kerrii-piante-plants-1_540x.png?v=1641264716 540w, //piante.ca/cdn/shop/products/2-5-hoya-kerrii-piante-plants-1_720x.png?v=1641264716 720w, //piante.ca/cdn/shop/products/2-5-hoya-kerrii-piante-plants-1_900x.png?v=1641264716 900w, //piante.ca/cdn/shop/products/2-5-hoya-kerrii-piante-plants-1_1080x.png?v=1641264716 1080w","//piante.ca/cdn/shop/products/2-5-hoya-kerrii-piante-plants-2_360x.png?v=1641264726 360w, //piante.ca/cdn/shop/products/2-5-hoya-kerrii-piante-plants-2_540x.png?v=1641264726 540w, //piante.ca/cdn/shop/products/2-5-hoya-kerrii-piante-plants-2_720x.png?v=1641264726 720w, //piante.ca/cdn/shop/products/2-5-hoya-kerrii-piante-plants-2_900x.png?v=1641264726 900w, //piante.ca/cdn/shop/products/2-5-hoya-kerrii-piante-plants-2_1080x.png?v=1641264726 1080w"
"1701424343-123","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","Tillandsia Capitata Peach
from $26.99","https://piante.ca/collections/mini-plants/products/tillandsia-capitata-peach","Tillandsia Capitata Peach","$26.99","Tillandsia Capitata Peach is a type of air plant native to Central America. A famed not-so-ordinary houseplant that your guests will surely adore, this epiphytic species produces long, wide, and soft leaves. The fuzzy leaves vary from pale green to a soft peach in colour, while the flowers are long and blue, pink, or purple with small “ears.” After flowering, this low maintenance plant will die, but the “pups” or offsets produced around the base will continue the life cycle.","//piante.ca/cdn/shop/products/TillandsiaCapitataPeach_360x.png?v=1663688734 360w, //piante.ca/cdn/shop/products/TillandsiaCapitataPeach_540x.png?v=1663688734 540w, //piante.ca/cdn/shop/products/TillandsiaCapitataPeach_720x.png?v=1663688734 720w, //piante.ca/cdn/shop/products/TillandsiaCapitataPeach_900x.png?v=1663688734 900w, //piante.ca/cdn/shop/products/TillandsiaCapitataPeach_1080x.png?v=1663688734 1080w",""
"1701424345-124","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" String of Hearts Pretty Pink
$22.99","https://piante.ca/collections/mini-plants/products/2-5-string-of-hearts-pretty-pink","2.5"" String of Hearts Pretty Pink","$22.99","It is easy to see how String of Hearts gets its name after you view the long trailing vines covered in beautifully variegated heart-shaped leaves. Keep these plants in a space with bright, indirect light. Direct light may create large empty gaps between your leaves. Put this succulent-like plant in a hanging basket and watch as it cascades over the sides.","//piante.ca/cdn/shop/files/PinkStringofHearts_d9e08e69-f215-47c8-b01e-bd0e36ab2f83_360x.png?v=1696447485 360w, //piante.ca/cdn/shop/files/PinkStringofHearts_d9e08e69-f215-47c8-b01e-bd0e36ab2f83_540x.png?v=1696447485 540w, //piante.ca/cdn/shop/files/PinkStringofHearts_d9e08e69-f215-47c8-b01e-bd0e36ab2f83_720x.png?v=1696447485 720w, //piante.ca/cdn/shop/files/PinkStringofHearts_d9e08e69-f215-47c8-b01e-bd0e36ab2f83_900x.png?v=1696447485 900w, //piante.ca/cdn/shop/files/PinkStringofHearts_d9e08e69-f215-47c8-b01e-bd0e36ab2f83_1080x.png?v=1696447485 1080w","//piante.ca/cdn/shop/files/PinkStringofHearts_d9e08e69-f215-47c8-b01e-bd0e36ab2f83_360x.png?v=1696447485 360w, //piante.ca/cdn/shop/files/PinkStringofHearts_d9e08e69-f215-47c8-b01e-bd0e36ab2f83_540x.png?v=1696447485 540w, //piante.ca/cdn/shop/files/PinkStringofHearts_d9e08e69-f215-47c8-b01e-bd0e36ab2f83_720x.png?v=1696447485 720w, //piante.ca/cdn/shop/files/PinkStringofHearts_d9e08e69-f215-47c8-b01e-bd0e36ab2f83_900x.png?v=1696447485 900w, //piante.ca/cdn/shop/files/PinkStringofHearts_d9e08e69-f215-47c8-b01e-bd0e36ab2f83_1080x.png?v=1696447485 1080w"
"1701424347-125","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" String of Banana Blue
$21.99","https://piante.ca/collections/mini-plants/products/2-5-string-of-banana-blue","2.5"" String of Banana Blue","$21.99","Similar to String of Pearls, this succulent is easy to spot with its elongated, banana shaped leaves. String of Banana plants are fast-growing with thick stems, making them a great choice for propagation. Keep this succulent somewhere high, so you can appreciate their beautiful trailing vines.","//piante.ca/cdn/shop/files/2.5StringofBananaBlue_1_360x.png?v=1699637384 360w, //piante.ca/cdn/shop/files/2.5StringofBananaBlue_1_540x.png?v=1699637384 540w, //piante.ca/cdn/shop/files/2.5StringofBananaBlue_1_720x.png?v=1699637384 720w, //piante.ca/cdn/shop/files/2.5StringofBananaBlue_1_900x.png?v=1699637384 900w, //piante.ca/cdn/shop/files/2.5StringofBananaBlue_1_1080x.png?v=1699637384 1080w","//piante.ca/cdn/shop/files/2.5StringofBananaBlue_360x.png?v=1699637385 360w, //piante.ca/cdn/shop/files/2.5StringofBananaBlue_540x.png?v=1699637385 540w, //piante.ca/cdn/shop/files/2.5StringofBananaBlue_720x.png?v=1699637385 720w, //piante.ca/cdn/shop/files/2.5StringofBananaBlue_900x.png?v=1699637385 900w, //piante.ca/cdn/shop/files/2.5StringofBananaBlue_1080x.png?v=1699637385 1080w"
"1701424349-126","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" String of Hearts Green Love
$21.99","https://piante.ca/collections/mini-plants/products/2-5-string-of-hearts-green-love","2.5"" String of Hearts Green Love","$21.99","It is easy to see how String of Hearts gets its name after you view the long trailing vines covered in beautifully variegated heart-shaped leaves. Keep these plants in a space with bright, indirect light. Direct light may create large empty gaps between your leaves. Put this succulent-like plant in a hanging basket and watch as it cascades over the sides.","//piante.ca/cdn/shop/files/2.5StringofHeartsGreenLove_1_360x.png?v=1699637412 360w, //piante.ca/cdn/shop/files/2.5StringofHeartsGreenLove_1_540x.png?v=1699637412 540w, //piante.ca/cdn/shop/files/2.5StringofHeartsGreenLove_1_720x.png?v=1699637412 720w, //piante.ca/cdn/shop/files/2.5StringofHeartsGreenLove_1_900x.png?v=1699637412 900w, //piante.ca/cdn/shop/files/2.5StringofHeartsGreenLove_1_1080x.png?v=1699637412 1080w","//piante.ca/cdn/shop/files/2.5StringofHeartsGreenLove_360x.png?v=1699637414 360w, //piante.ca/cdn/shop/files/2.5StringofHeartsGreenLove_540x.png?v=1699637414 540w, //piante.ca/cdn/shop/files/2.5StringofHeartsGreenLove_720x.png?v=1699637414 720w, //piante.ca/cdn/shop/files/2.5StringofHeartsGreenLove_900x.png?v=1699637414 900w, //piante.ca/cdn/shop/files/2.5StringofHeartsGreenLove_1080x.png?v=1699637414 1080w"
